,url,Posted On,car_make,Seller,seller_type,Price,dereg_value,COE,Manufactured,car_age,road_tax_per_yr,OMV,ARF,total_mileage,Total_COE_left,engine_cap_cc,curb_weight_kg,Transmission,transmission_type,Power_kw,owner_number,registration_date,car_brand,brand_category,price_dereg_ratio,OMV_cat,COE_cat,car_category
0,info.php?ID=1179373&DL=3034,2023-03-14,BMW 3 Series 318i Sunroof ,SG Car Consign Pte Ltd,1,74900.0,26350.0,34935.0,2010,13,1570.0,28495.0,28495.0,142000.0,2753,1995.0,1390.0,Auto,1,100.0,3,2010-12-28,BMW,0,2.842504743833017,2,2,4
1,info.php?ID=1172340&DL=3106,2023-03-11,BMW 3 Series 318i Sunroof ,Bz Carz Pte Ltd,1,74800.0,24702.0,33568.0,2010,13,1570.0,27109.0,27109.0,118000.0,2686,1995.0,1390.0,Auto,1,100.0,4,2010-07-26,BMW,0,3.028094891101935,2,2,4
2,info.php?ID=1178900&DL=2138,2023-03-17,Nissan Teana 2.0A ,RNJ Motoring,1,59800.0,18346.0,31335.0,2008,15,1815.0,31130.0,31130.0,145850.03399433428,2139,1997.0,1450.0,Auto,1,100.0,3,2009-01-23,Nissan,1,3.259566117954868,3,2,3
3,info.php?ID=1152785&DL=4189,2023-02-01,BMW 3 Series 318i Sunroof ,4Forwheel Pte Ltd,1,78888.0,30827.0,40014.0,2010,13,1570.0,29216.0,29216.0,138863.21582733814,2813,1995.0,1390.0,Auto,1,100.0,10,2010-11-29,BMW,0,2.559055373536186,3,2,4
4,info.php?ID=1146859&DL=1017,2023-03-07,BMW 3 Series 318i Sunroof ,San Hup Bee (S) Pte Ltd,1,78800.0,29149.0,38216.0,2010,13,1570.0,29003.0,29003.0,124000.0,2785,1995.0,1390.0,Auto,1,100.0,5,2010-11-29,BMW,0,2.703351744485231,3,2,4
5,info.php?ID=1144118&DL=2049,2023-03-04,BMW 3 Series 318i ,Straits Euro Motors Pte Ltd,1,63800.0,21683.0,35411.0,2009,14,1691.0,35007.0,35007.0,110000.0,2233,1995.0,1390.0,Auto,1,100.0,5,2009-06-22,BMW,0,2.942397269750496,3,2,4
6,info.php?ID=1171565&DL=3414,2023-02-14,BMW 3 Series 318i Sunroof ,Axle Motors Pte Ltd,1,69800.0,24854.0,37502.0,2010,13,1570.0,30274.0,30274.0,134200.0,2420,1995.0,1390.0,Auto,1,100.0,3,2010-03-09,BMW,0,2.808401062203267,3,2,4
7,info.php?ID=1126281&DL=2494,2023-03-03,BMW 3 Series 318i ,Bee Huat Credit,1,70500.0,24813.0,37502.0,2009,14,1691.0,35401.0,35401.0,128198.0,2416,1995.0,1390.0,Auto,1,100.0,4,2009-10-28,BMW,0,2.841252569217749,3,2,4
8,info.php?ID=1179112&DL=3616,2023-03-17,BMW 3 Series 316i Sport ,Vanguard Global Pte Ltd,1,106888.0,102383.0,88000.0,2013,10,742.0,33404.0,28766.0,138000.0,3650,1598.0,1405.0,Auto,1,100.0,4,2013-03-29,BMW,0,1.0440014455524842,3,1,2
9,info.php?ID=1180511&DL=3846,2023-03-17,BMW 3 Series 318i Sunroof ,42 Motors Pte Ltd,1,81888.0,29149.0,38216.0,2010,13,1570.0,28397.0,28397.0,131000.0,2785,1995.0,1390.0,Auto,1,100.0,4,2010-12-17,BMW,0,2.809290198634601,2,2,4
10,info.php?ID=1175466&DL=2291,2023-02-28,BMW 3 Series 316i Sport ,Autotrust Traders Pte Ltd,1,110500.0,88000.0,88000.0,2012,11,742.0,33423.0,28793.0,105128.0,3650,1598.0,1405.0,Auto,1,100.0,4,2013-04-18,BMW,0,1.255681818181818,3,1,2
11,info.php?ID=1111105&DL=3976,2023-03-06,BMW 3 Series 316i Sport ,Vanger Motors Pte Ltd,1,111888.0,102120.5,88000.0,2013,10,742.0,33029.0,28241.0,140000.0,3650,1598.0,1405.0,Auto,1,100.0,4,2013-05-31,BMW,0,1.0956468094065344,3,1,2
12,info.php?ID=1148807&DL=1000,2023-02-06,BMW 3 Series 316i Sport ,Ownership Transfer,0,108888.0,80852.0,83247.0,2012,11,816.0,32667.0,22667.0,141000.0,3545,1598.0,1405.0,Auto,1,100.0,2,2013-02-08,BMW,0,1.3467570375500917,3,1,2
13,info.php?ID=1074526&DL=3843,2023-02-27,BMW 3 Series 316i Sport ,1 Stop Motoring Pte Ltd,1,112800.0,103559.5,88000.0,2013,10,742.0,35085.0,31119.0,142003.0,3650,1598.0,1405.0,Auto,1,100.0,2,2013-12-20,BMW,0,1.0892288973971485,3,1,2
14,info.php?ID=1166905&DL=2080,2023-03-18,BMW 3 Series 316i ,88 Motor Trading,1,112800.0,88000.0,88000.0,2012,11,816.0,32667.0,22667.0,108881.26282051284,3650,1598.0,1405.0,Auto,1,100.0,1,2013-01-30,BMW,0,1.2818181818181815,3,1,2
15,info.php?ID=1165158&DL=1433,2023-03-16,BMW 3 Series 316i ,Auto Habitat,1,113800.0,103117.5,88000.0,2013,10,742.0,34453.0,30235.0,143000.0,3650,1598.0,1405.0,Auto,1,100.0,2,2013-09-20,BMW,0,1.1035954129997334,3,1,2
16,info.php?ID=1166860&DL=2984,2023-03-04,BMW 3 Series 316i Sport ,SG Car Choice Pte Ltd,1,113800.0,102323.0,88000.0,2013,10,742.0,33318.0,28646.0,129000.0,3650,1598.0,1405.0,Auto,1,100.0,3,2013-03-29,BMW,0,1.1121644205115175,3,1,2
17,info.php?ID=1178100&DL=3925,2023-03-09,BMW 3 Series 316i ,JY Auto Pte Ltd,1,113800.0,100776.0,88000.0,2013,10,742.0,31108.0,25552.0,92300.0,3650,1598.0,1405.0,Auto,1,100.0,1,2013-09-30,BMW,0,1.1292371199491942,3,1,2
18,info.php?ID=1173096&DL=4396,2023-02-20,BMW 3 Series 316i ,88 Motoring,1,113888.0,102323.0,88000.0,2013,10,742.0,33318.0,28646.0,98000.0,3650,1598.0,1405.0,Auto,1,100.0,3,2013-03-27,BMW,0,1.1130244422075193,3,1,2
19,info.php?ID=1178553&DL=2245,2023-03-12,BMW 3 Series 316i ,Delgrow Automotive,1,114800.0,102166.0,88000.0,2013,10,742.0,33094.0,28332.0,143792.0,3650,1598.0,1405.0,Auto,1,100.0,5,2013-06-17,BMW,0,1.1236614920815144,3,1,2
20,info.php?ID=1167693&DL=1079,2023-02-01,BMW 3 Series 316i ,Faster Auto Trading,1,115800.0,102120.5,88000.0,2013,10,742.0,33029.0,28241.0,89000.0,3650,1598.0,1405.0,Auto,1,100.0,3,2013-05-20,BMW,0,1.1339544949349054,3,1,2
21,info.php?ID=1179296&DL=3382,2023-03-13,BMW 3 Series 316i ,CarQuotes SG,1,115998.0,102407.0,88000.0,2013,10,742.0,33438.0,28814.0,117309.0,3650,1598.0,1405.0,Auto,1,100.0,3,2013-06-25,BMW,0,1.1327155370238362,3,1,2
22,info.php?ID=1173924&DL=1000,2023-03-17,BMW 3 Series 316i ,Ownership Transfer,0,116800.0,102414.5,88000.0,2013,10,742.0,33449.0,28829.0,100394.0,3650,1598.0,1405.0,Auto,1,100.0,3,2013-03-15,BMW,0,1.1404635085852102,3,1,2
23,info.php?ID=1157393&DL=4189,2023-02-18,BMW 3 Series 316i ,4Forwheel Pte Ltd,1,116888.0,102407.0,88000.0,2013,10,742.0,33438.0,28814.0,109795.3971830986,3650,1598.0,1405.0,Auto,1,100.0,5,2013-06-21,BMW,0,1.1414063491753494,3,1,2
24,info.php?ID=1177026&DL=1120,2023-03-11,BMW 3 Series 316i M-Sport ,MBT Auto,1,118800.0,103356.0,88000.0,2013,10,742.0,34794.0,30712.0,133000.0,3650,1598.0,1405.0,Auto,1,100.0,2,2013-03-20,BMW,0,1.1494252873563218,3,1,2
25,info.php?ID=1119371&DL=3727,2023-02-26,BMW 3 Series 316i Sport ,Squad Auto Pte Ltd,1,119000.0,88000.0,88000.0,2012,11,742.0,33423.0,23423.0,160000.0,3650,1598.0,1405.0,Auto,1,100.0,2,2013-02-20,BMW,0,1.3522727272727273,3,1,2
26,info.php?ID=1156203&DL=3049,2023-02-12,BMW 3 Series 318i Sunroof ,Motorist Pte Ltd,1,81800.0,27148.0,39463.0,2009,14,1570.0,30338.0,30338.0,174000.0,2513,1995.0,1390.0,Auto,1,100.0,5,2010-03-31,BMW,0,3.0131133048475025,3,2,4
27,info.php?ID=1178749&DL=2211,2023-03-12,BMW 3 Series 316i ,Ocean Cars Prestige Pte Ltd,1,119800.0,88000.0,88000.0,2012,11,742.0,33423.0,28793.0,108881.26282051284,3650,1598.0,1405.0,Auto,1,100.0,4,2013-03-29,BMW,0,1.3613636363636363,3,1,2
28,info.php?ID=1179447&DL=4043,2023-03-14,BMW 3 Series 316i Sport ,Advance Autobahn,1,119888.0,102762.5,88000.0,2013,10,742.0,33946.0,29525.0,109795.3971830986,3650,1598.0,1405.0,Auto,1,100.0,2,2013-10-28,BMW,0,1.166651258970928,3,1,2
29,info.php?ID=1165438&DL=4074,2023-01-17,BMW 3 Series 316i M-Sport ,Cars Consignment Pte Ltd,1,104800.0,40102.0,46482.0,2013,10,742.0,35702.0,25702.0,119000.0,3150,1598.0,1405.0,Auto,1,100.0,2,2013-02-28,BMW,0,2.613335993217296,3,1,2
30,info.php?ID=1166670&DL=2080,2023-03-18,BMW 3 Series 316i ,88 Motor Trading,1,122810.0,88000.0,88000.0,2012,11,816.0,32919.0,22919.0,64000.0,3650,1598.0,1405.0,Auto,1,100.0,1,2013-01-31,BMW,0,1.3955681818181818,3,1,2
31,info.php?ID=1131777&DL=4003,2023-01-17,BMW 3 Series 316i ,Ace Motorsports Leasing Pte Ltd,1,123000.0,101381.5,88000.0,2013,10,742.0,31973.0,26763.0,122000.0,3650,1598.0,1405.0,Auto,1,100.0,3,2014-01-27,BMW,0,1.2132391018085154,3,1,2
32,info.php?ID=1163298&DL=1000,2023-01-30,BMW 3 Series 316i ,Ownership Transfer,0,123800.0,101381.5,88000.0,2013,10,742.0,31973.0,26763.0,142000.0,3650,1598.0,1405.0,Auto,1,100.0,2,2014-01-27,BMW,0,1.2211300878365383,3,1,2
33,info.php?ID=1145560&DL=3544,2023-03-09,BMW 3 Series 318i ,Otua Auto Pte Ltd,1,72800.0,18423.0,31335.0,2009,14,1691.0,35178.0,35178.0,172000.0,2148,1995.0,1390.0,Auto,1,100.0,10,2009-08-27,BMW,0,3.951582261303805,3,2,4
34,info.php?ID=1178287&DL=3414,2023-03-09,BMW 3 Series 318i Sunroof ,Axle Motors Pte Ltd,1,29800.0,7964.0,16784.0,2010,13,1570.0,28201.0,28201.0,140184.0,867,1995.0,1390.0,Auto,1,100.0,5,2010-08-18,BMW,0,3.7418382722250128,2,2,4
35,info.php?ID=1178716&DL=3259,2023-03-15,Opel Insignia Grandsport Diesel 1.6A Turbo,ABS Bus Pte Ltd,1,106800.0,47127.0,34989.0,2019,4,1182.0,26182.0,28655.0,67000.0,2675,1598.0,1492.0,Auto,1,100.0,2,2020-07-17,Opel,1,2.2662168183843656,2,1,1
36,info.php?ID=1180274&DL=3142,2023-03-16,BMW 3 Series 318i Sunroof ,United Motoring Pte Ltd,1,24800.0,7406.0,19036.0,2009,14,1570.0,30480.0,30480.0,145745.56914893616,713,1995.0,1390.0,Auto,1,100.0,4,2010-02-26,BMW,0,3.348636240885768,3,2,4
37,info.php?ID=1135534&DL=3142,2023-02-12,BMW 3 Series 316i ,United Motoring Pte Ltd,1,121800.0,75340.0,78930.0,2012,11,816.0,33066.0,23066.0,82000.0,3483,1598.0,1405.0,Auto,1,100.0,3,2013-01-10,BMW,0,1.616671091053889,3,1,2
38,info.php?ID=1174393&DL=4313,2023-03-09,Nissan Teana 2.0A ,1 Accurate Pte Ltd,1,128000.0,115501.0,115501.0,2012,11,1210.0,24909.0,24909.0,108881.26282051284,3650,1997.0,1450.0,Auto,1,100.0,1,2013-02-27,Nissan,1,1.1082155132855993,2,2,3
39,info.php?ID=1177338&DL=1000,2023-03-07,BMW 3 Series 316i M-Sport ,Ownership Transfer,0,128888.0,104348.0,88000.0,2013,10,742.0,36211.0,32696.0,60000.0,3650,1598.0,1405.0,Auto,1,100.0,2,2013-09-20,BMW,0,1.2351746080423198,3,1,2
40,info.php?ID=1153511&DL=3426,2023-03-07,BMW 3 Series 316i ,SG Car Choice Pte Ltd,1,129800.0,101381.5,88000.0,2013,10,742.0,31973.0,26763.0,91000.0,3650,1598.0,1405.0,Auto,1,100.0,5,2014-01-29,BMW,0,1.2803124830467096,3,1,2
41,info.php?ID=1179958&DL=4111,2023-03-15,Opel Insignia Grandsport Diesel 1.6A Turbo,Car House Pte Ltd,1,91800.0,41529.0,33989.0,2019,4,1182.0,25878.0,28230.0,42592.868316831686,2188,1598.0,1492.0,Auto,1,100.0,1,2019-03-14,Opel,1,2.2105035035758145,2,1,1
42,info.php?ID=1164500&DL=2080,2023-03-18,Opel Insignia Grandsport Diesel 1.6A Turbo,88 Motor Trading,1,98800.0,47410.0,40512.0,2019,4,1182.0,26182.0,28655.0,42592.868316831686,2367,1598.0,1492.0,Auto,1,100.0,1,2019-09-11,Opel,1,2.083948534064543,2,1,1
43,info.php?ID=1166075&DL=2080,2023-03-18,Opel Insignia Diesel 1.6A Turbo,88 Motor Trading,1,61800.0,35245.0,52600.0,2016,7,2540.0,25751.0,23052.0,90637.3816254417,1410,1598.0,1538.0,Auto,1,100.0,2,2017-01-25,Opel,1,1.7534402042842956,2,1,1
44,info.php?ID=1176338&DL=3381,2023-03-18,BMW 3 Series 318i ,JNZ Car Alliance,1,26600.0,7219.0,17708.0,2010,13,1570.0,28565.0,28565.0,138863.21582733814,743,1995.0,1390.0,Auto,1,100.0,3,2010-05-20,BMW,0,3.684720875467516,2,2,4
45,info.php?ID=1169822&DL=2080,2023-03-18,Opel Insignia Grandsport Diesel 1.6A Turbo,88 Motor Trading,1,104800.0,47354.0,37900.0,2019,4,1182.0,25793.0,28111.0,42592.868316831686,2532,1598.0,1492.0,Auto,1,100.0,1,2020-02-21,Opel,1,2.2131182159902014,2,1,1
46,info.php?ID=1172872&DL=3486,2023-02-18,BMW 3 Series 318i Sunroof ,Craft Auto Pte Ltd,1,36900.0,11366.0,20357.0,2010,13,1450.0,30651.0,30651.0,100000.0,1022,1995.0,1390.0,Auto,1,100.0,3,2011-02-24,BMW,0,3.2465247228576457,3,2,4
47,info.php?ID=1137650&DL=3043,2023-03-18,Opel Insignia Grandsport Diesel 1.6A Turbo,Dynamic Motoring,1,79800.0,41713.0,44000.0,2017,6,1182.0,26980.0,29772.0,107400.0,1790,1598.0,1447.0,Auto,1,100.0,2,2018-02-09,Opel,1,1.9130726631985235,2,1,1
48,info.php?ID=1168465&DL=2726,2023-03-10,BMW 3 Series 318i Sunroof ,AA Trust Automotive,1,42800.0,15923.0,24858.0,2010,13,1450.0,31376.0,31376.0,145000.0,1169,1995.0,1390.0,Auto,1,100.0,3,2011-05-31,BMW,0,2.687935690510582,3,2,4
49,info.php?ID=1161812&DL=1240,2023-03-11,Opel Insignia Grandsport Diesel 1.6A Turbo,Thong Lee Trading Pte Ltd,1,101800.0,52803.0,48000.0,2019,4,1182.0,26182.0,28655.0,37000.0,2381,1598.0,1492.0,Auto,1,100.0,1,2019-09-25,Opel,1,1.927920762077912,2,1,1
50,info.php?ID=1173645&DL=3381,2023-03-16,BMW 3 Series 318i Sunroof ,JNZ Car Alliance,1,27300.0,7200.0,17708.0,2010,13,1570.0,30338.0,30338.0,133000.0,741,1995.0,1390.0,Auto,1,100.0,3,2010-03-30,BMW,0,3.7916666666666665,3,2,4
51,info.php?ID=1180249&DL=4387,2023-03-16,BMW 3 Series 318i ,92 Motoring Pte Ltd,1,21600.0,5842.0,18971.0,2009,14,1691.0,32926.0,32926.0,145745.56914893616,563,1995.0,1360.0,Auto,1,100.0,4,2009-10-30,BMW,0,3.6973639164669634,3,2,4
52,info.php?ID=1116519&DL=2370,2023-01-29,Opel Insignia Grandsport Diesel 1.6A Turbo,Car House Pte Ltd,1,86800.0,41555.0,37605.0,2017,6,1182.0,27089.0,29925.0,101389.0,1853,1598.0,1447.0,Auto,1,100.0,2,2018-04-17,Opel,1,2.088797978582601,2,1,1
53,info.php?ID=1168584&DL=3381,2023-03-18,BMW 3 Series 318i ,JNZ Car Alliance,1,33800.0,7946.0,16784.0,2010,13,1570.0,27663.0,27663.0,154000.0,865,1995.0,1390.0,Auto,1,100.0,3,2010-07-30,BMW,0,4.253712559778505,2,2,4
54,info.php?ID=1171095&DL=2976,2023-03-16,Nissan Teana 2.0A XL,Car (S) Pte Ltd,1,60800.0,36454.0,57010.0,2016,7,1210.0,25057.0,27080.0,82422.0,1207,1997.0,1470.0,Auto,1,100.0,1,2016-07-08,Nissan,1,1.667855379382235,2,2,3
55,info.php?ID=1174156&DL=4115,2023-03-04,Nissan Teana 2.0A XL,Cardelar Motor Pte Ltd,1,61800.0,36442.0,56089.0,2016,7,1210.0,25057.0,27080.0,84500.0,1227,1997.0,1470.0,Auto,1,100.0,2,2016-07-27,Nissan,1,1.6958454530486802,2,2,3
56,info.php?ID=1139984&DL=4108,2023-02-15,BMW 3 Series 318i Sunroof ,SG Car Choice Pte Ltd,1,114800.0,33632.0,42683.0,2010,13,1450.0,30651.0,30651.0,79000.0,2878,1995.0,1390.0,Auto,1,100.0,4,2011-04-29,BMW,0,3.413415794481446,3,2,4
57,info.php?ID=1162868&DL=3382,2023-03-13,BMW 3 Series 316i Sport ,CarQuotes SG,1,72998.0,34739.5,44000.0,2013,10,742.0,31056.0,25479.0,106559.0,1825,1598.0,1405.0,Auto,1,100.0,2,2013-11-29,BMW,0,2.10129679471495,3,1,2
58,info.php?ID=1178016&DL=1000,2023-03-09,BMW 2 Series 218i Gran Coupe Luxury,Ownership Transfer,0,138888.0,70386.0,49489.0,2020,3,684.0,35546.0,41765.0,30075.0,2924,1499.0,1375.0,Auto,1,100.0,2,2021-03-23,BMW,0,1.9732333134430144,3,1,2
59,info.php?ID=1115282&DL=2984,2023-03-07,Nissan Teana 2.0A XL,SG Car Choice Pte Ltd,1,69800.0,37372.0,53106.0,2016,7,1210.0,24335.0,26069.0,87000.0,1407,1997.0,1470.0,Auto,1,100.0,3,2017-01-21,Nissan,1,1.8677084448250028,2,2,3
60,info.php?ID=1170173&DL=2792,2023-03-15,BMW 2 Series 218i Gran Coupe Luxury,Sincere Motoring Pte Ltd,1,146800.0,85203.0,70002.0,2021,2,684.0,35415.0,41581.0,39000.0,3117,1499.0,1375.0,Auto,1,100.0,2,2021-09-30,BMW,0,1.7229440277924486,3,1,2
61,info.php?ID=1170772&DL=2305,2023-02-11,Nissan Teana 2.0A XL,Ideal Automobile Pte Ltd,1,52800.0,32120.0,61103.0,2015,8,1210.0,24401.0,26162.0,140000.0,983,1997.0,1470.0,Auto,1,100.0,2,2015-11-24,Nissan,1,1.643835616438356,2,2,3
62,info.php?ID=1147562&DL=1123,2023-03-17,Nissan Teana 2.0A XL,Alpine Financial Pte Ltd,1,65800.0,37361.0,57002.0,2016,7,1210.0,24563.0,26389.0,66742.0,1295,1997.0,1470.0,Auto,1,100.0,1,2016-10-03,Nissan,1,1.7611948288322048,2,2,3
63,info.php?ID=1142801&DL=3116,2023-02-26,BMW 2 Series 218i Gran Coupe M-Sport,Evolve 360 Pte Ltd,1,152900.0,94926.0,88000.0,2021,2,684.0,35919.0,42287.0,12000.0,3179,1499.0,1375.0,Auto,1,100.0,2,2021-11-30,BMW,0,1.6107283568253166,3,1,2
64,info.php?ID=1178567&DL=3905,2023-03-10,BMW 3 Series 316i Sport ,AA Trust Automotive,1,76800.0,36383.0,44000.0,2013,10,742.0,33404.0,28766.0,90000.0,1825,1598.0,1405.0,Auto,1,100.0,2,2013-04-18,BMW,0,2.110875958552071,3,1,2
65,info.php?ID=1167482&DL=1000,2023-02-22,BMW 2 Series 218i Gran Coupe Luxury,Ownership Transfer,0,155000.0,93951.0,86001.0,2021,2,684.0,35415.0,41581.0,13000.0,3179,1499.0,1375.0,Auto,1,100.0,2,2021-11-30,BMW,0,1.6497961703441155,3,1,2
66,info.php?ID=1155448&DL=3167,2023-02-10,Toyota Prius Plus Hybrid 1.8A,Wah Soon Heng Vehicle Trading,1,129999.0,50245.0,45012.0,2020,3,976.0,27507.0,20510.0,26616.484848484848,2828,1798.0,1500.0,Auto,1,100.0,1,2020-12-15,Toyota,1,2.5873022191262813,2,2,3
67,info.php?ID=1159832&DL=3863,2023-03-17,BMW 2 Series 218i Gran Coupe Luxury,Car Express Auto Trading,1,153800.0,84811.0,64700.0,2021,2,684.0,35817.0,42144.0,15128.0,3104,1499.0,1375.0,Auto,1,100.0,1,2021-09-17,BMW,0,1.813444010800486,3,1,2
68,info.php?ID=1170980&DL=2175,2023-03-16,BMW 3 Series 318i Sport,Roadlink Auto Pte Ltd,1,88800.0,45929.0,49012.0,2017,6,684.0,33232.0,33525.0,86500.0,1677,1499.0,1425.0,Auto,1,100.0,3,2017-10-19,BMW,0,1.933418972762307,3,1,2
69,info.php?ID=1173926&DL=3845,2023-03-11,Toyota Prius Alpha Hybrid 1.8A S,YM Auto,1,104800.0,38463.0,33689.0,2018,5,974.0,30680.0,24952.0,42000.0,2144,1797.0,1460.0,Auto,1,100.0,3,2019-01-29,Toyota,1,2.724696461534461,3,2,3
70,info.php?ID=1136498&DL=3597,2023-02-05,BMW 2 Series 218i Gran Coupe M-Sport,Carro,1,154888.0,79299.0,60001.0,2020,3,684.0,36049.0,42469.0,7627.0,3083,1499.0,1375.0,Auto,1,100.0,2,2021-08-27,BMW,0,1.9532150468480056,3,1,2
71,info.php?ID=1156681&DL=2552,2023-03-19,Toyota Prius Alpha Hybrid 1.8A S,Carmpany,1,92888.0,38054.0,39000.0,2018,5,974.0,30231.0,24324.0,71000.0,1853,1797.0,1460.0,Auto,1,100.0,2,2018-04-17,Toyota,1,2.440952330898197,3,2,3
72,info.php?ID=1152459&DL=3541,2023-03-17,BMW 3 Series 318i Sport,Pro-Tac Motors Pte Ltd,1,62500.0,32741.0,46667.0,2015,8,684.0,29768.0,28676.0,109893.0,1105,1499.0,1425.0,Auto,1,100.0,2,2016-03-29,BMW,0,1.908921535689197,3,1,2
73,info.php?ID=1178814&DL=2404,2023-03-16,BMW X1 sDrive18i xLine,Oscars Auto,1,164800.0,99707.0,83889.0,2021,2,684.0,39089.0,46725.0,27000.0,3240,1499.0,1435.0,Auto,1,100.0,2,2022-01-28,BMW,0,1.652842829490407,3,1,2
74,info.php?ID=1163103&DL=2296,2023-03-16,BMW 2 Series 218i Gran Coupe M-Sport,Trust Motoring,1,160800.0,102094.0,80401.0,2021,2,684.0,35919.0,42287.0,14000.0,3196,1499.0,1375.0,Auto,1,100.0,1,2021-12-17,BMW,0,1.5750191000450564,3,1,2
75,info.php?ID=1136613&DL=4323,2023-03-12,Toyota Prius Alpha Hybrid 1.8A S,SG Car Choice Pte Ltd,1,94800.0,37428.0,37010.0,2017,6,974.0,30242.0,24339.0,51663.0,1890,1797.0,1460.0,Auto,1,100.0,2,2018-05-23,Toyota,1,2.5328630971465214,3,2,3
76,info.php?ID=1148887&DL=2080,2023-03-18,BMW 2 Series Gran Tourer 218i,88 Motor Trading,1,170800.0,114438.0,110524.0,2021,2,684.0,35519.0,41727.0,39.0,3429,1499.0,1505.0,Auto,1,100.0,1,2022-08-08,BMW,0,1.4925112287876403,3,1,2
77,info.php?ID=1175612&DL=3137,2023-03-11,Toyota Prius Plus Hybrid 1.8A,Munich Alpina Pte Ltd,1,124388.0,39115.0,30012.0,2019,4,976.0,30007.0,24010.0,49000.0,2565,1798.0,1500.0,Auto,1,100.0,2,2020-03-30,Toyota,1,3.1800588009714943,3,2,3
78,info.php?ID=1172657&DL=2282,2023-03-17,BMW 2 Series 218i Gran Tourer Luxury Sunroof,Cars Selection Pte Ltd,1,165800.0,111363.0,86102.0,2021,2,684.0,38624.0,46074.0,17300.0,3258,1499.0,1505.0,Auto,1,100.0,1,2022-02-16,BMW,0,1.4888248341010928,3,1,2
79,info.php?ID=1177178&DL=2178,2023-03-18,BMW 2 Series 218i Gran Coupe M-Sport,Wearnes Pre-Owned,1,165800.0,117331.0,98890.0,2021,2,684.0,35919.0,42287.0,19210.0,3295,1499.0,1375.0,Auto,1,100.0,1,2022-03-29,BMW,0,1.413096283164722,3,1,2
80,info.php?ID=1167588&DL=3597,2023-01-31,BMW 2 Series 218i Gran Coupe Luxury,Carro,1,168888.0,104775.0,91112.0,2022,1,684.0,36295.0,42813.0,12566.0,3359,1499.0,1375.0,Auto,1,100.0,1,2022-05-31,BMW,0,1.6119112383679313,3,1,2
81,info.php?ID=1178129&DL=3597,2023-03-09,Toyota Prius Plus Hybrid 1.8A,Carro,1,139888.0,56806.0,52309.0,2021,2,976.0,30088.0,19124.0,22000.0,2961,1798.0,1500.0,Auto,1,100.0,1,2021-04-30,Toyota,1,2.4625567721719537,3,2,3
82,info.php?ID=1176446&DL=2870,2023-03-16,BMW 2 Series 218i Gran Tourer Luxury Sunroof,Carz World Pte Ltd,1,178988.0,111092.0,105001.0,2021,2,684.0,38624.0,46074.0,3000.0,3545,1499.0,1505.0,Auto,1,100.0,1,2022-12-01,BMW,0,1.6111691210888273,3,1,2
83,info.php?ID=1168345&DL=3597,2023-02-03,BMW 2 Series 218i Gran Coupe Luxury,Carro,1,168888.0,103288.0,91112.0,2021,2,684.0,35551.0,41772.0,10432.0,3359,1499.0,1375.0,Auto,1,100.0,1,2022-05-31,BMW,0,1.6351173418015643,3,1,2
84,info.php?ID=1165313&DL=3597,2023-01-16,BMW 2 Series 218i Gran Coupe Luxury,Carro,1,168888.0,102918.0,91112.0,2021,2,684.0,35551.0,41772.0,10795.0,3359,1499.0,1375.0,Auto,1,100.0,1,2022-05-31,BMW,0,1.6409957441846907,3,1,2
85,info.php?ID=1177843&DL=2870,2023-03-16,BMW 2 Series 218i Gran Tourer Luxury Sunroof,Carz World Pte Ltd,1,177988.0,123917.0,112001.0,2021,2,684.0,38624.0,46074.0,5000.0,3514,1499.0,1505.0,Auto,1,100.0,1,2022-10-31,BMW,0,1.4363485236085445,3,1,2
86,info.php?ID=1179477&DL=4427,2023-03-14,BMW 2 Series 218i Gran Coupe M-Sport,Peculiar Auto Pte Ltd,1,158000.0,80883.0,64901.0,2021,2,684.0,36321.0,42850.0,10000.0,3093,1499.0,1375.0,Auto,1,100.0,1,2021-09-06,BMW,0,1.953438917943202,3,1,2
87,info.php?ID=1177300&DL=2855,2023-03-15,BMW 3 Series 318i Sport,Top Carz,1,76800.0,39445.0,51109.0,2016,7,684.0,31259.0,30763.0,90637.3816254417,1392,1499.0,1425.0,Auto,1,100.0,2,2017-01-06,BMW,0,1.9470148307770316,3,1,2
88,info.php?ID=1169069&DL=3570,2023-03-16,BMW X1 sDrive18i xLine,Drivinci Pte Ltd,1,165888.0,106716.0,83889.0,2021,2,684.0,39508.0,47312.0,23000.0,3215,1499.0,1435.0,Auto,1,100.0,1,2022-01-03,BMW,0,1.554481052513213,3,1,2
89,info.php?ID=1145385&DL=2239,2023-02-13,BMW 2 Series 218i Gran Coupe Luxury,Hui Hua Credit Pte Ltd,1,158800.0,79110.0,64700.0,2021,2,684.0,35415.0,41581.0,18000.0,3116,1499.0,1375.0,Auto,1,100.0,1,2021-09-29,BMW,0,2.0073315636455566,3,1,2
90,info.php?ID=1174258&DL=2245,2023-02-24,BMW 3 Series 318i,Delgrow Automotive,1,111900.0,47460.0,32000.0,2018,5,684.0,33544.0,38962.0,77000.0,2083,1499.0,1425.0,Auto,1,100.0,3,2018-11-29,BMW,0,2.3577749683944376,3,1,2
